language	gold_label	sentence1_binary_parse	sentence2_binary_parse	sentence1_parse	sentence2_parse	sentence1	sentence2	promptID	pairID	genre	label1	label2	label3	label4	label5	sentence1_tokenized	sentence2_tokenized	match
es	contradiction					According to Paunero, there is a lack of social awareness that, under the Penal Code, a person who mistreats an animal can be sentenced to prison terms, in addition to which it is still very difficult to conduct a full investigation with all the evidence to prove the facts alleged.	Many people are incarcerated for mistreating animals.	53	158	newspaper	contradiction	-	-	-	-			
es	entailment					According to Paunero, there is a lack of social awareness that, under the Penal Code, a person who mistreats an animal can be sentenced to prison terms, in addition to which it is still very difficult to conduct a full investigation with all the evidence to prove the facts alleged.	People are not aware that a person can be convicted of mistreating an animal.	53	159	newspaper	entailment	-	-	-	-			
es	neutral					Now the City Council will have to recalculate the ford fees.	The ford fees will increase	54	160	newspaper	neutral	-	-	-	-			
es	contradiction					Now the City Council will have to recalculate the ford fees.	The City Council will maintain the rates of the ford of the previous year	54	161	newspaper	contradiction	-	-	-	-			
es	entailment					Now the City Council will have to recalculate the ford fees.	The City Council will change the ford fees	54	162	newspaper	entailment	-	-	-	-			
es	neutral					"We wait here for everyone who wants to participate and propose activities," Cruz, one of the squatters, explained yesterday.	Cross: There will be Kapoeira courses at the venue.	55	163	newspaper	neutral	-	-	-	-			
es	contradiction					"We wait here for everyone who wants to participate and propose activities," Cruz, one of the squatters, explained yesterday.	Cruz was the owner of the property.	55	164	newspaper	contradiction	-	-	-	-			
es	entailment					"We wait here for everyone who wants to participate and propose activities," Cruz, one of the squatters, explained yesterday.	All ideas will be welcome.	55	165	newspaper	entailment	-	-	-	-			
es	neutral					Some affected moved their files from Seville when the technique was announced.	Records were lost in the transfer.	56	166	newspaper	neutral	-	-	-	-			
es	entailment					Some affected moved their files from Seville when the technique was announced.	Some files were transferred.	56	167	newspaper	entailment	-	-	-	-			
es	contradiction					Some affected moved their files from Seville when the technique was announced.	No files were transferred.	56	168	newspaper	contradiction	-	-	-	-			
es	entailment					Many car parks have taken advantage of the entry into force of the Consumer Protection Improvement Act to raise rates.	The Improvement of Consumer Protection Act has entered into force	57	169	newspaper	entailment	-	-	-	-			
es	contradiction					Many car parks have taken advantage of the entry into force of the Consumer Protection Improvement Act to raise rates.	The Improvement of Consumer Protection Act has not entered into force	57	170	newspaper	contradiction	-	-	-	-			
es	neutral					Many car parks have taken advantage of the entry into force of the Consumer Protection Improvement Act to raise rates.	The owners of the Car Parks have enriched	57	171	newspaper	neutral	-	-	-	-			
es	entailment					It reached 200 km/h.	It reached 200 per hour.	58	172	newspaper	entailment	-	-	-	-			
es	neutral					It reached 200 km/h.	I was going very fast.	58	173	newspaper	neutral	-	-	-	-			
es	contradiction					It reached 200 km/h.	It was very slow not to pass 10 km/h.	58	174	newspaper	contradiction	-	-	-	-			
es	entailment					The town is "Nívar".	There is a town called Nivar.	59	175	newspaper	entailment	-	-	-	-			
es	contradiction					The town is "Nívar".	There is no locality called Nivar.	59	176	newspaper	contradiction	-	-	-	-			
es	neutral					The town is "Nívar".	Nivar is a town located in Spain.	59	177	newspaper	neutral	-	-	-	-			
es	contradiction					Unfortunately autonomy and weight are poorly related to be exact.	The relationship between weight and autonomy is very favourable.	60	178	newspaper	contradiction	-	-	-	-			
es	entailment					Unfortunately autonomy and weight are poorly related to be exact.	Two of the characteristics are weight and autonomy.	60	179	newspaper	entailment	-	-	-	-			
es	neutral					Unfortunately autonomy and weight are poorly related to be exact.	Autonomy is more important than weight.	60	180	newspaper	neutral	-	-	-	-			
es	contradiction					Needless to say, the food industry is also opposed.	The food industry neither comes nor goes.	61	181	newspaper	contradiction	-	-	-	-			
es	entailment					Needless to say, the food industry is also opposed.	The food industry is against it.	61	182	newspaper	entailment	-	-	-	-			
es	neutral					Needless to say, the food industry is also opposed.	It is the biggest concern of the food industry right now.	61	183	newspaper	neutral	-	-	-	-			
es	entailment					The figure exceeds by 15,000 per person the costs calculated above.	The costs were calculated below.	62	184	newspaper	entailment	-	-	-	-			
es	neutral					The figure exceeds by 15,000 per person the costs calculated above.	It is not easy to calculate the costs.	62	185	newspaper	neutral	-	-	-	-			
es	contradiction					The figure exceeds by 15,000 per person the costs calculated above.	The costs were well calculated.	62	186	newspaper	contradiction	-	-	-	-			
es	neutral					They were offered a 33 per cent salary increase and have not accepted it.	The workers will continue to strike, after refusing the pay rise.	63	187	newspaper	neutral	-	-	-	-			
es	contradiction					They were offered a 33 per cent salary increase and have not accepted it.	Workers have accepted a pay rise.	63	188	newspaper	contradiction	-	-	-	-			
es	entailment					They were offered a 33 per cent salary increase and have not accepted it.	They will not receive more than before, after rejecting the salary increase.	63	189	newspaper	entailment	-	-	-	-			
es	contradiction					The obsession with the portable, to reduce objects to their minimum expression, reached its extreme in the manga and the series "Dragon Ball", where objects such as houses, cars or ships were contained in small capsules.	There is an obsession with extending objects to a maximum size.	64	190	newspaper	contradiction	-	-	-	-			
es	entailment					The obsession with the portable, to reduce objects to their minimum expression, reached its extreme in the manga and the series "Dragon Ball", where objects such as houses, cars or ships were contained in small capsules.	In the manga and series "Dragon Ball" houses, cars or ships were contained in small capsules	64	191	newspaper	entailment	-	-	-	-			
es	neutral					The obsession with the portable, to reduce objects to their minimum expression, reached its extreme in the manga and the series "Dragon Ball", where objects such as houses, cars or ships were contained in small capsules.	In the sleeve and series "Dragon Ball" all the objects were contained in small capsules	64	192	newspaper	neutral	-	-	-	-			
es	contradiction					Today begins the Sicur show in Ifema.	Today the Sicur show in Catalonia opens its doors.	65	193	newspaper	contradiction	-	-	-	-			
es	entailment					Today begins the Sicur show in Ifema.	Madrid will host the security fair again this year.	65	194	newspaper	entailment	-	-	-	-			
es	neutral					Today begins the Sicur show in Ifema.	The fair will last three days.	65	195	newspaper	neutral	-	-	-	-			
es	contradiction					So if you find any, be very careful and respect them.	You have to caress whatever you find.	66	196	newspaper	contradiction	-	-	-	-			
es	entailment					So if you find any, be very careful and respect them.	Whatever you find, it's better not to bother you.	66	197	newspaper	entailment	-	-	-	-			
es	neutral					So if you find any, be very careful and respect them.	The bear is what you can find.	66	198	newspaper	neutral	-	-	-	-			
es	contradiction					In addition to pajerse is to make love with the person you love most, yourself.	If you miss it is because you don't want it.	67	199	newspaper	contradiction	-	-	-	-			
es	neutral					In addition to pajerse is to make love with the person you love most, yourself.	Paja pija straw, always with condom.	67	200	newspaper	neutral	-	-	-	-			
es	entailment					In addition to pajerse is to make love with the person you love most, yourself.	The straws you make yourself.	67	201	newspaper	entailment	-	-	-	-			
es	contradiction					L.: Yes, we're going to go through Alicante.	It is not we who are going to pass through Alicante.	68	202	newspaper	contradiction	-	-	-	-			
es	neutral					L.: Yes, we're going to go through Alicante.	We are going to eat a paella in Alicante.	68	203	newspaper	neutral	-	-	-	-			
es	entailment					L.: Yes, we're going to go through Alicante.	Let's see Alicante	68	204	newspaper	entailment	-	-	-	-			
